name,distributor_full_name,release_date,genre,runtime,rating,budget,rest_world,studio,total_gross,theaters_total,opening,theaters_opening,open_date,close_date,days_in_theaters,imdb_rating,directors,cinemascore_name,cinemascore_rating,RT_name,RT_rating,is_Action,is_Animation,is_Drama,is_Horror,is_Comedy,is_Adventure,is_Music,is_Sci-Fi,is_Thriller,is_Documentary,is_Romance,is_Fantasy,studio_uni,studio_WB,studio_Fox,studio_Sony,studio_STX,studio_LGF,studio_BV,studio_Focus,studio_Fathom,studio_Magn,studio_IFC,studio_WGUSA,studio_KL,rating_G,rating_Not Yet Rated,rating_PG,rating_PG-13,rating_R,rating_Unknown,rating_Unrated,CS_rating_A,CS_rating_A+,CS_rating_A-,CS_rating_B,CS_rating_B+,CS_rating_B-,CS_rating_C,CS_rating_C+,CS_rating_C-,CS_rating_D+,CS_rating_D-
The Happys,Indican,"March 16, 2018",Comedy,87.0,Unrated,,,Indic.,21108.0,2,7707,2,3/16,7/26,132.0,7.3,Tom Gould & John Serpe,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ava,Grasshopper Film,"April 27, 2018",Drama,103.0,Unrated,,,Ghop,20940.0,3,2996,3,4/27,-,,6.7,Léa Mysius,SAVAGES (2012),C+,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Did You Wonder Who Fired the Gun?,Grasshopper Film,"February 28, 2018",Documentary,90.0,Unrated,,,Ghop,20765.0,3,5725,3,2/28,-,,6.7,Travis Wilkerson,,,Did You Wonder Who Fired the Gun?,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tag Along: The Devil Fish,China Lion,"December 7, 2018",Horror,114.0,Unrated,,,CL,20726.0,8,10974,8,12/7,12/27,20.0,4.6,David Chuang,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ice Dragon: The Legend of the Blue Daisies,Fathom,"March 24, 2018",Animation,70.0,Unrated,,,Fathom,20549.0,228,,228,3/24,3/26,2.0,5.2,Bruce W. Stacey,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Devil and Father Amorth,The Orchard,"April 20, 2018",Documentary,68.0,Unrated,,,Orch.,20449.0,8,7814,8,4/20,5/24,34.0,4.6,William Friedkin,,,The Devil and Father Amorth,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Izzy Gets the Fuck Across Town,Shout! Factory,"June 22, 2018",Comedy / Drama,86.0,Unrated,,,Shout!,20208.0,15,10559,15,6/22,6/28,6.0,5.4,Christian Papierniak,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Apocalypsis,Indican,"March 2, 2018",Sci-Fi,90.0,Unrated,,,Indic.,20052.0,2,3945,2,3/2,6/21,111.0,7.8,Eric Leiser,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Eight Hours Don't Make a Day (2018 re-release),Janus Films,"March 16, 2018",Foreign,476.0,Unrated,,,Jan.,19987.0,1,5880,1,3/16,4/1,16.0,,???,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"One Sings, the Other Doesn't",Janus Films,"June 1, 2018",Musical,120.0,Unrated,,,Jan.,19919.0,2,6700,2,6/1,6/21,20.0,7.1,Agnès Varda,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Active Measures,Super,"August 31, 2018",Documentary,110.0,PG-13,,,Super,19862.0,2,9509,2,8/31,9/9,9.0,8.2,Jack Bryan,,,Active Measures,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Freak Show,IFC,"January 12, 2018",Comedy / Drama,95.0,Unrated,,,IFC,19696.0,9,4809,9,1/12,2/8,27.0,6.3,Tom Stern & Alex Winter,,,Freak Show,50.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Who We are Now,FilmRise,"May 25, 2018",Drama,100.0,Unrated,,,FR,19128.0,3,5188,3,5/25,6/21,27.0,6.4,Matthew Newton,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
November (2018),Oscilloscope Pictures,"February 23, 2018",Drama,115.0,Unrated,,,Osci.,19084.0,8,3354,8,2/23,4/5,41.0,9.0,Kasper Møller Jensen,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Anything,Paladin,"May 11, 2018",Drama,94.0,R,,,Pala.,19037.0,27,4110,27,5/11,6/7,27.0,5.8,Timothy McNeil,ANYTHING ELSE (2003),C-,Anything,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Mrs. Hyde,Cartilage,"April 27, 2018",Drama,95.0,Unrated,,,Cartilage,18627.0,2,5943,2,4/27,8/5,100.0,5.9,Jesús Franco,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Maquia: When the Promised Flower Blooms (Dubbed),Eleven Arts,"September 21, 2018",Animation,115.0,Unrated,,,Elev.,18539.0,62,6100,62,9/21,10/18,27.0,7.4,Mari Okada,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Allegiance To Broadway (2018),Fathom,"December 4, 2018",Documentary,85.0,Unrated,,,Fathom,18527.0,344,,344,12/4,12/4,0.0,,???,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Desolation,Parade Deck Films,"January 26, 2018",Thriller,89.0,Unrated,,,PDF,18490.0,3,11320,3,1/26,3/11,44.0,5.3,Mick Garris,"HOBBIT: THE DESOLATION OF SMAUG, THE (2013)",A-,Desolation,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Gabriel and the Mountain,Strand,"June 15, 2018",Drama,131.0,Unrated,,,Strand,18415.0,2,4963,2,6/15,9/6,83.0,7.0,Fellipe Barbosa,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
306 Hollywood,El Tigre,"September 28, 2018",Documentary,88.0,Unrated,,,El Tigre,18399.0,4,8150,4,9/28,10/25,27.0,7.0,Elan Bogarín & Jonathan Bogarín,,,306 Hollywood,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Frank and Ava,Hannover House,"December 7, 2018",Drama,110.0,Unrated,,,Hann.,17819.0,3,3080,3,12/7,-,,4.9,Michael Oblowitz,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Marlina the Murderer in Four Acts,Icarus Films,"June 22, 2018",Drama / Thriller,93.0,Unrated,,,Icar.,17788.0,3,3296,3,6/22,-,,7.0,Mouly Surya,,,Marlina the Murderer in Four Acts,98.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
King of Hearts (2018 re-release),Cohen Media Group,"February 23, 2018",Comedy / Drama,102.0,Unrated,,,Cohen,17646.0,4,3443,4,2/23,4/12,48.0,,???,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Chronicle of Anna Magdalena Bach,Grasshopper Film,"March 2, 2018",Music Drama,94.0,Unrated,,,Ghop,17527.0,2,3453,2,3/2,7/5,125.0,7.0,Danièle Huillet & Jean-Marie Straub,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
A Bread Factory,In the Family,"October 26, 2018",Comedy / Drama,242.0,Unrated,,,ITF,17325.0,2,5847,2,10/26,11/8,13.0,7.3,Patrick Wang,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Revival!,TriCoast Worldwide,"December 7, 2018",Musical,105.0,PG,,,TriCoast,17252.0,10,,10,12/7,-,,8.1,Danny Green,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haikara-San: Here Comes Miss Modern,Eleven Arts,"June 8, 2018",Animation,97.0,Unrated,,,Elev.,16572.0,101,6748,101,6/8,7/19,41.0,5.0,Kazuhiro Furuhashi,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Detour (2018 re-release),Janus Films,"November 30, 2018",Drama / Thriller,68.0,Unrated,,,Jan.,16172.0,1,5127,1,11/30,1/10,41.0,,???,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OUT on Stage,Fathom,"July 24, 2018",Unknown,90.0,R,,,Fathom,15623.0,136,,136,7/24,7/24,0.0,,???,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bob Le Flambeur (2017 re-release),Rialto,"January 5, 2018",Crime Drama,100.0,Unrated,,,Rialto,15586.0,2,4623,2,1/5,3/29,83.0,,???,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
When You Read this Letter (2018 re-release),Rialto,"September 12, 2018",Drama,104.0,Unrated,,,Rialto,15552.0,2,5166,2,9/12,11/1,50.0,,???,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Narcissister Organ Player,Film Movement,"November 7, 2018",Documentary,91.0,Unrated,,,FM,15334.0,4,1983,4,11/7,2/7,92.0,5.1,Narcissister,,,Narcissister Organ Player,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Sicilian Ghost Story,Strand,"November 30, 2018",Drama,120.0,Unrated,,,Strand,15285.0,3,4324,3,11/30,2/21,83.0,6.6,Fabio Grassadonia & Antonio Piazza,,,Sicilian Ghost Story,93.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
People's Republic of Desire,Tripod Media,"November 30, 2018",Documentary,95.0,Unrated,,,Tripod,15241.0,5,,5,11/30,12/20,20.0,7.0,Hao Wu,,,People's Republic of Desire,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Trust Machine: The Story of Blockchain,SingularDTV,"October 26, 2018",Documentary,84.0,Unrated,,,SingularDTV,14905.0,1,7424,1,10/26,11/22,27.0,7.8,Alex Winter,,,Trust Machine: The Story of Blockchain,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Prayer Before Dawn,A24,"August 10, 2018",Action Drama,116.0,R,,,A24,14453.0,13,14453,13,8/10,8/12,2.0,6.9,Jean-Stéphane Sauvaire,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Last Movie Star,A24,"March 30, 2018",Drama,94.0,R,,,A24,14410.0,5,3780,5,3/30,4/19,20.0,7.0,Adam Rifkin,,,The Last Movie Star,52.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Chasing the Blues,Ammo Content,"October 5, 2018",Comedy,80.0,Unrated,,,Ammo,14030.0,9,9949,9,10/5,10/14,9.0,7.6,Scott Smith,,,Chasing the Blues,80.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Escape,IFC,"May 11, 2018",Drama,105.0,Unrated,,,IFC,14018.0,29,,29,5/11,5/24,13.0,5.9,Dominic Savage,"SANTA CLAUSE 3: THE ESCAPE CLAUSE, THE (2006)",B+,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Weed the People,Abramorama,"October 26, 2018",Documentary,97.0,Unrated,,,Abr.,13926.0,2,4279,2,10/26,12/20,55.0,6.9,Abby Epstein,,,Weed the People,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Here and Now,AMBI,"November 9, 2018",Drama,91.0,R,,,AMBI,13892.0,51,8090,51,11/9,11/22,13.0,4.3,Fabien Constant,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Stavisky (2018 re-release),Rialto,"October 3, 2018",Drama,120.0,PG,,,Rialto,13793.0,1,4734,1,10/3,10/18,15.0,,???,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Boy Downstairs,FilmRise,"February 16, 2018",Romantic Comedy,90.0,PG-13,,,FR,13638.0,1,5995,1,2/16,3/1,13.0,5.7,Sophie Brooks,,,The Boy Downstairs,64.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Un Traductor,Film Movement,"October 19, 2018",Drama,107.0,Unrated,,,FM,13509.0,2,4412,2,10/19,4/4,167.0,7.0,Rodrigo Barriuso & Sebastián Barriuso,,,Un Traductor,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Shed Skin Papa,China Lion,"March 23, 2018",Comedy / Drama,100.0,Unrated,,,CL,13331.0,8,7950,8,3/23,4/1,9.0,5.9,Roy Szeto,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Our Blood is Wine,Music Box Films,"March 9, 2018",Documentary,78.0,Unrated,,,MBox,13210.0,5,1540,5,3/9,5/17,69.0,6.7,Emily Railsback,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Like Me,Kino Lorber,"January 26, 2018",Horror Thriller,80.0,Unrated,,,KL,12965.0,4,5064,4,1/26,2/15,20.0,5.4,Robert Mockler,,,Like Me,72.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
How Victor 'The Garlic' Took Alexey 'The Stud' to the Nursing Home,CARUSEL,"March 23, 2018",Crime Drama,90.0,Unrated,,,CARUSEL,12954.0,8,2634,8,3/23,4/8,16.0,7.2,Aleksandr Khant,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Lou Andreas-Salomé, the Audacity to be Free",Cinema Libre Studio,"April 20, 2018",Drama,113.0,Unrated,,,CLS,12875.0,2,5060,2,4/20,5/17,27.0,6.5,Cordula Kablitz-Post,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
American Socialist: The Life & Times of Eugene Victor Debs,First Run,"March 2, 2018",Documentary,97.0,Unrated,,,FRun,12609.0,3,2823,3,3/2,5/10,69.0,6.5,Yale Strom,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Of Fathers and Sons,Kino Lorber,"November 16, 2018",Documentary,99.0,Unrated,,,KL,12579.0,6,,6,11/16,2/28,104.0,7.3,Talal Derki,,,Of Fathers and Sons,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
My Art,Film Movement,"January 12, 2018",Comedy,87.0,Unrated,,,FM,12554.0,2,5538,2,1/12,2/8,27.0,4.3,Laurie Simmons,,,My Art,63.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
American Chaos,Sony Classics,"September 14, 2018",Documentary,90.0,R,,,SPC,12368.0,26,7616,26,9/14,9/20,6.0,5.0,James D. Stern,,,American Chaos,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Head Full of Honey,Warner Bros.,"November 30, 2018",Drama,139.0,PG-13,,,WB,12350.0,4,8715,4,11/30,12/6,6.0,2.9,Til Schweiger,,,Head Full of Honey,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Let Yourself Go,Menemsha,"March 2, 2018",Drama,112.0,Unrated,,,Men.,12189.0,8,8128,8,3/2,3/8,6.0,6.1,Francesco Amato,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Most Unknown,Abramorama,"May 18, 2018",Documentary,88.0,Unrated,,,Abr.,12119.0,2,2905,2,5/18,6/14,27.0,6.6,Ian Cheney,,,The Most Unknown,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Minding the Gap,Magnolia,"August 17, 2018",Documentary,93.0,Unrated,,,Magn.,11998.0,5,6812,5,8/17,8/23,6.0,8.1,Bing Liu,,,Minding the Gap,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Last Race,Magnolia,"November 16, 2018",Documentary,75.0,Unrated,,,Magn.,11947.0,3,2437,3,11/16,11/29,13.0,5.5,Stephen Shin & Michael Parker,,,The Last Race,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
